,Data,ClienteID,FuncionarioID,ValorFrete,CupomID,EmpresaFrete,DataEntrega,Cliente,Cidade,Pais,Regiao,CEP,Extensao,NomeFuncionario,Genero,DataAdmissao,Escritorio,Supervisor,Cargo,SalarioAnual,MetaVendas,ProdutoID,Quantidade,Valor,Desconto,Custo,ValorLiquido,CategoriaID,Produto,FornecedorID,Categoria,Departamento,Descricao,Fornecedor,FornecedorPais,diaVenda,mesVenda,anoVenda,diaSemanaVenda,prazoEntrega,totalProduto,estacao
2001,2017-08-06,89,9,"57,37",11066,One Liners,2017-08-17,Nirvana Stores,Seattle,USA,North America,98128.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,34,35,"265,65","0,0","234,3033","31,3467",4,Baywatch Bikkini,16,Bath Clothes,Clothing,Beachwear,Smooth Clothes,USA,6,8,2017,Sunday,11,"1097,1345",inverno
2002,2017-03-24,73,9,"23,04",10787,One Liners,2017-04-05, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,2,15,"301,3","14,3475","251,1539","50,1436",1,Mr X Trousers,1,Mens Clothes,Clothing,Fashion for Men,Sunny Clothes,UK,24,3,2017,Friday,12,"737,8065",outono
2003,2017-03-24,73,9,"23,04",10787,One Liners,2017-04-05, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,29,20,"2642,01","125,81","2038,122","603,888",6,Davenport,12,Mens Footwear,Shoes,Men Shoes,Austerlich,Germany,24,3,2017,Friday,12,"11951,95",outono
2004,2016-11-09,73,9,"29,81",10275,One Liners,2016-11-21, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,59,6,"56,2","2,676","46,2413","9,9547",3,Rasta WCT,28,Sportwear,Clothing,Clothing for Active Adults,FrisersAfrong,France,9,11,2016,Wednesday,12,"57,0522",primavera
2005,2016-11-09,73,9,"29,81",10275,One Liners,2016-11-21, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,24,12,"51,91","2,472","46,0545","5,8575",1,Samba Socker  Socks,10,Mens Clothes,Clothing,Fashion for Men,Samba,Brazil,9,11,2016,Wednesday,12,"67,818",primavera
2006,2017-04-20,73,9,"29,88",10417,One Liners,2017-05-03, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,68,36,"565,2","113,04","374,3885","190,8115",3,Cap,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,20,4,2017,Thursday,13,"6756,174",outono
2007,2017-04-20,73,9,"29,88",10417,One Liners,2017-05-03, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,77,35,"465,5","0,0","385,434","80,066",2,Skirt,12,Womens wear,Clothing,Fashion for Women,Austerlich,Germany,20,4,2017,Thursday,13,"2802,31",outono
2008,2017-04-20,73,9,"29,88",10417,One Liners,2017-05-03, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,46,2,"31,55","6,31","20,8987","10,6513",8,Rodbye Troje,21,Babywear,Clothing,0-3 Years,Prael Ltd,Denmark,20,4,2017,Thursday,13,"14,992600000000003",outono
2009,2017-04-20,73,9,"29,88",10417,One Liners,2017-05-03, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,38,50,"3960,5","0,0","3292,6152","667,8848",2,Le Baby Dress,18,Womens wear,Clothing,Fashion for Women,Like Paradis,France,20,4,2017,Thursday,13,"33394,240000000005",outono
2010,2017-06-21,73,9,"30,61",10951,One Liners,2017-06-28, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,75,50,"379,58","18,075","318,843","60,732",1,Bow tie,12,Mens Clothes,Clothing,Fashion for Men,Austerlich,Germany,21,6,2017,Wednesday,7,"3018,525",outono
2011,2017-06-21,73,9,"30,61",10951,One Liners,2017-06-28, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,41,6,"60,1","2,862","50,4857","9,6163",8,Duck Shirt,19,Babywear,Clothing,0-3 Years,Mayflower,USA,21,6,2017,Wednesday,7,"54,8358",outono
2012,2017-06-21,73,9,"30,61",10951,One Liners,2017-06-28, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,33,15,"373,59","17,79","313,8156","59,7744",3,Car Boots,15,Sportwear,Clothing,Clothing for Active Adults,Bar Åkeri,Norway,21,6,2017,Wednesday,7,"878,826",outono
2013,2017-05-25,73,9,"32,36",10900,One Liners,2017-06-04, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,70,3,"115,35","23,07","81,391","33,959",1,US-Master Jeans,7,Mens Clothes,Clothing,Fashion for Men,New Balls,Australia,25,5,2017,Thursday,10,"78,80700000000002",outono
2014,2017-04-22,73,9,"37,76",10387,One Liners,2017-05-08, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,59,12,"106,44","0,0","88,1323","18,3077",3,Rasta WCT,28,Sportwear,Clothing,Clothing for Active Adults,FrisersAfrong,France,22,4,2017,Saturday,16,"219,69240000000002",outono
2015,2017-04-22,73,9,"37,76",10387,One Liners,2017-05-08, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,24,15,"72,75","0,0","65,5554","7,1946",1,Samba Socker  Socks,10,Mens Clothes,Clothing,Fashion for Men,Samba,Brazil,22,4,2017,Saturday,16,"107,91900000000001",outono
2016,2017-04-22,73,9,"37,76",10387,One Liners,2017-05-08, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,71,15,"434,85","0,0","360,0558","74,7942",1,Atles Lussekofta,15,Mens Clothes,Clothing,Fashion for Men,Bar Åkeri,Norway,22,4,2017,Saturday,16,"1121,913",outono
2017,2017-04-22,73,9,"37,76",10387,One Liners,2017-05-08, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,28,6,"285,06","0,0","236,0297","49,0303",7,RDL Suit,12,Childrens wear,Clothing,3-15 Years,Austerlich,Germany,22,4,2017,Saturday,16,"294,18179999999995",outono
2018,2018-01-29,73,9,"42,06",10978,One Liners,2018-02-10, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,40,10,"182,9","0,0","161,3178","21,5822",8,Duck Trousers,19,Babywear,Clothing,0-3 Years,Mayflower,USA,29,1,2018,Monday,12,"215,822",verão
2019,2018-01-29,73,9,"42,06",10978,One Liners,2018-02-10, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,21,40,"460,92","60,12","353,5056","107,4144",3,Basket Shoes,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,29,1,2018,Monday,12,"4236,456",verão
2020,2018-01-29,73,9,"42,06",10978,One Liners,2018-02-10, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,8,20,"458,16","59,76","351,3888","106,7712",2,Tuxedo,3,Womens wear,Clothing,Fashion for Women,Dressed for Succes,USA,29,1,2018,Monday,12,"2075,6639999999998",verão
2021,2018-01-29,73,9,"42,06",10978,One Liners,2018-02-10, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,44,6,"496,59","64,773","380,8652","115,7278",2,Okkaba Skin Jackets,20,Womens wear,Clothing,Fashion for Women,Asin Fashion Ltd Co,Singapore,29,1,2018,Monday,12,"629,5938",verão
2022,2017-04-24,73,9,"43,65",10841,One Liners,2017-05-09, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,59,50,"431,5","0,0","380,583","50,917",3,Rasta WCT,28,Sportwear,Clothing,Clothing for Active Adults,FrisersAfrong,France,24,4,2017,Monday,15,"2545,85",outono
2023,2017-04-24,73,9,"43,65",10841,One Liners,2017-05-09, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,10,16,"101,28","0,0","89,329","11,951",8,Sapporoo Gloves,4,Babywear,Clothing,0-3 Years,Nitsuchiba,Japan,24,4,2017,Monday,15,"191,216",outono
2024,2017-04-24,73,9,"43,65",10841,One Liners,2017-05-09, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,77,15,"201,0","0,0","177,282","23,718",2,Skirt,12,Womens wear,Clothing,Fashion for Women,Austerlich,Germany,24,4,2017,Monday,15,"355,77",outono
2025,2017-04-24,73,9,"43,65",10841,One Liners,2017-05-09, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,56,30,"1245,9","0,0","1098,8838","147,0162",5,High Heels Shoes,26,Womens Footwear,Shoes,Ladies Shoes,Pirilli Company,Italy,24,4,2017,Monday,15,"4410,486",outono
2026,2018-01-04,73,9,"58,04",10318,One Liners,2018-01-17, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,41,20,"191,2","0,0","165,1968","26,0032",8,Duck Shirt,19,Babywear,Clothing,0-3 Years,Mayflower,USA,4,1,2018,Thursday,13,"520,064",verão
2027,2018-01-04,73,9,"58,04",10318,One Liners,2018-01-17, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,76,6,"2214,96","0,0","1913,7254","301,2346",2,Minnki Pälsii,23,Womens wear,Clothing,Fashion for Women,Nordik Koskenkorva,Finland,4,1,2018,Thursday,13,"1807,4076",verão
2028,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,73,5,"6,11","0,0605","5,838","0,2725",8,Mehmet-Napp,17,Babywear,Clothing,0-3 Years,ABC,Sweden,11,3,2018,Sunday,11,"1,302",verão
2029,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,60,8,"45,2","2,5584","37,6085","7,5899",3,Game Over T-Shirt,28,Sportwear,Clothing,Clothing for Active Adults,FrisersAfrong,France,11,3,2018,Sunday,11,"58,1608",verão
2030,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,10,15,"98,55","0,0","86,9211","11,6289",8,Sapporoo Gloves,4,Babywear,Clothing,0-3 Years,Nitsuchiba,Japan,11,3,2018,Sunday,11,"174,4335",verão
2031,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,75,14,"114,66","0,0","101,1301","13,5299",1,Bow tie,12,Mens Clothes,Clothing,Fashion for Men,Austerlich,Germany,11,3,2018,Sunday,11,"189,4186",verão
2032,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,6,50,"223,89","4,39","193,599","30,291",2,Shagall Socks,3,Womens wear,Clothing,Fashion for Women,Dressed for Succes,USA,11,3,2018,Sunday,11,"1510,1599999999999",verão
2033,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,16,25,"266,51","7,7625","228,2175","38,295",3,Wimbledon T-Shirt,7,Sportwear,Clothing,Clothing for Active Adults,New Balls,Australia,11,3,2018,Sunday,11,"949,6125",verão
2034,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,13,10,"264,3","0,0","233,1126","31,1874",8,Aino Shoes,6,Babywear,Clothing,0-3 Years,SatSUMAs,Japan,11,3,2018,Sunday,11,"311,874",verão
2035,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,77,10,"119,8","0,0","105,6636","14,1364",2,Skirt,12,Womens wear,Clothing,Fashion for Women,Austerlich,Germany,11,3,2018,Sunday,11,"141,364",verão
2036,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,46,8,"94,9","1,8608","82,0613","12,8395",8,Rodbye Troje,21,Babywear,Clothing,0-3 Years,Prael Ltd,Denmark,11,3,2018,Sunday,11,"100,8552",verão
2037,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,41,8,"69,76","0,0","61,5283","8,2317",8,Duck Shirt,19,Babywear,Clothing,0-3 Years,Mayflower,USA,11,3,2018,Sunday,11,"65,8536",verão
2038,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,12,10,"112,67","5,365","94,6386","18,0264",4,Tiny Winy Hot Bikini,5,Bath Clothes,Clothing,Beachwear,Los Hombres Machos,Spain,11,3,2018,Sunday,11,"174,89899999999997",verão
2039,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,23,14,"132,58","0,0","116,9356","15,6444",5,DSW,9,Womens Footwear,Shoes,Ladies Shoes,Goa Kläder,Sweden,11,3,2018,Sunday,11,"219,02159999999998",verão
2040,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,2,24,"545,18","90,864","400,7102","144,4738",1,Mr X Trousers,1,Mens Clothes,Clothing,Fashion for Men,Sunny Clothes,UK,11,3,2018,Sunday,11,"3376,5072000000005",verão
2041,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,4,3,"70,8","0,0","62,4456","8,3544",2,Oyaki Kimono,2,Womens wear,Clothing,Fashion for Women,Big L,USA,11,3,2018,Sunday,11,"25,063200000000002",verão
2042,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,14,50,"1274,11","37,11","1091,034","183,076",7,Kool Sunglasses,6,Childrens wear,Clothing,3-15 Years,SatSUMAs,Japan,11,3,2018,Sunday,11,"9116,689999999999",verão
2043,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,66,8,"162,8","0,0","143,5896","19,2104",2,Langoste Shirt,2,Womens wear,Clothing,Fashion for Women,Big L,USA,11,3,2018,Sunday,11,"153,6832",verão
2044,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,32,10,"189,8","0,0","181,724","8,076",4,Rossi Bikkini,14,Bath Clothes,Clothing,Beachwear,Ravenna Fashion,Italy,11,3,2018,Sunday,11,"80,76",verão
2045,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,55,5,"210,55","0,0","193,3484","17,2016",3,Feiss Fleece Trousers,25,Sportwear,Clothing,Clothing for Active Adults,Mountain International,Canada,11,3,2018,Sunday,11,"86,008",verão
2046,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,3,4,"87,4","0,0","77,0868","10,3132",2,Chantell Shirt,1,Womens wear,Clothing,Fashion for Women,Sunny Clothes,UK,11,3,2018,Sunday,11,"41,2528",verão
2047,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,64,15,"526,69","15,3405","451,0107","75,6798",5,WFS shoes,12,Womens Footwear,Shoes,Ladies Shoes,Austerlich,Germany,11,3,2018,Sunday,11,"1119,8565",verão
2048,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,8,5,"118,86","10,805","95,3001","23,5549",2,Tuxedo,3,Womens wear,Clothing,Fashion for Women,Dressed for Succes,USA,11,3,2018,Sunday,11,"106,96950000000001",verão
2049,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,7,15,"630,63","30,03","529,7292","100,9008",7,Conserve Shoes,3,Childrens wear,Clothing,3-15 Years,Dressed for Succes,USA,11,3,2018,Sunday,11,"1483,4820000000002",verão
2050,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,39,10,"578,55","27,55","485,982","92,568",2,Terence Top,18,Womens wear,Clothing,Fashion for Women,Like Paradis,France,11,3,2018,Sunday,11,"898,13",verão
2051,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,52,8,"662,64","0,0","584,4485","78,1915",5,Small Crocodile Boots,24,Womens Footwear,Shoes,Ladies Shoes,Cangaroo Shoes,Australia,11,3,2018,Sunday,11,"625,532",verão
2052,2018-03-11,73,9,"64,93",11077,One Liners,2018-03-22, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,20,15,"1245,35","47,898","1056,1509","189,1971",3,Tennis Suit,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,11,3,2018,Sunday,11,"2790,0585",verão
2053,2015-10-30,73,9,"70,25",10393,One Liners,2015-11-01, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,31,32,"257,6","0,0","213,2928","44,3072",4,Rossi Bermuda Shorts,14,Bath Clothes,Clothing,Beachwear,Ravenna Fashion,Italy,30,10,2015,Friday,2,"1417,8304",primavera
2054,2015-10-30,73,9,"70,25",10393,One Liners,2015-11-01, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,26,70,"2749,25","549,85","1866,9716","882,2784",3,Bike Helmet,11,Sportwear,Clothing,Clothing for Active Adults,Der Bahnhof,Germany,30,10,2015,Friday,2,"61209,638000000006",primavera
2055,2015-10-30,73,9,"70,25",10393,One Liners,2015-11-01, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,25,7,"126,18","25,235","83,5783","42,5967",3,Basket Vest,11,Sportwear,Clothing,Clothing for Active Adults,Der Bahnhof,Germany,30,10,2015,Friday,2,"272,9419",primavera
2056,2015-10-30,73,9,"70,25",10393,One Liners,2015-11-01, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,2,25,"599,06","119,8125","410,218","188,8445",1,Mr X Trousers,1,Mens Clothes,Clothing,Fashion for Men,Sunny Clothes,UK,30,10,2015,Friday,2,"4601,3",primavera
2057,2015-10-30,73,9,"70,25",10393,One Liners,2015-11-01, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,14,42,"1146,08","229,215","759,1601","386,9149",7,Kool Sunglasses,6,Childrens wear,Clothing,3-15 Years,SatSUMAs,Japan,30,10,2015,Friday,2,"16021,210799999999",primavera
2058,2017-12-15,73,9,"70,49",10940,One Liners,2017-12-29, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,13,20,"465,6","0,0","410,6592","54,9408",8,Aino Shoes,6,Babywear,Clothing,0-3 Years,SatSUMAs,Japan,15,12,2017,Friday,14,"1098,816",primavera
2059,2017-12-15,73,9,"70,49",10940,One Liners,2017-12-29, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,7,8,"308,56","0,0","272,1499","36,4101",7,Conserve Shoes,3,Childrens wear,Clothing,3-15 Years,Dressed for Succes,USA,15,12,2017,Friday,14,"291,2808",primavera
2060,2018-01-02,73,9,"74,76",10802,One Liners,2018-01-17, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,30,25,"812,19","162,4375","574,1388","238,0487",8,Baby Dark Lounge Suit,13,Babywear,Clothing,0-3 Years,Executive Clothing GMBH,Germany,2,1,2018,Tuesday,15,"5788,78",verão
2061,2018-01-02,73,9,"74,76",10802,One Liners,2018-01-17, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,62,5,"175,31","35,0625","114,0794","61,2331",3,Sheat Shoes,29,Sportwear,Clothing,Clothing for Active Adults,Fast Runners,Canada,2,1,2018,Tuesday,15,"271,103",verão
2062,2018-01-02,73,9,"74,76",10802,One Liners,2018-01-17, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,55,60,"2872,5","574,5","1861,38","1011,12",3,Feiss Fleece Trousers,25,Sportwear,Clothing,Clothing for Active Adults,Mountain International,Canada,2,1,2018,Tuesday,15,"60092,7",verão
2063,2018-01-02,73,9,"74,76",10802,One Liners,2018-01-17, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,51,30,"4031,63","806,325","2612,493","1419,132",6,Snake Boots,24,Mens Footwear,Shoes,Men Shoes,Cangaroo Shoes,Australia,2,1,2018,Tuesday,15,"41767,635",verão
2064,2015-06-17,73,9,"76,16",10443,One Liners,2015-07-08, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,11,6,"192,31","32,052","132,6953","59,6167",1,Desperado Jeans,5,Mens Clothes,Clothing,Fashion for Men,Los Hombres Machos,Spain,17,6,2015,Wednesday,21,"325,6482",outono
2065,2015-06-17,73,9,"76,16",10443,One Liners,2015-07-08, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,28,12,"522,24","0,0","432,4147","89,8253",7,RDL Suit,12,Childrens wear,Clothing,3-15 Years,Austerlich,Germany,17,6,2015,Wednesday,21,"1077,9036",outono
2066,2018-01-10,73,9,"78,29",11004,One Liners,2018-01-15, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,26,6,"178,08","0,0","157,0666","21,0134",3,Bike Helmet,11,Sportwear,Clothing,Clothing for Active Adults,Der Bahnhof,Germany,10,1,2018,Wednesday,5,"126,0804",verão
2067,2018-01-10,73,9,"78,29",11004,One Liners,2018-01-15, Vite,Copenhagen,Denmark,Europe,1734.0,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,76,6,"2377,44","0,0","2096,9021","280,5379",2,Minnki Pälsii,23,Womens wear,Clothing,Fashion for Women,Nordik Koskenkorva,Finland,10,1,2018,Wednesday,5,"1683,2273999999998",verão
2068,2016-11-13,5,9,"25,36",10626,One Liners,2016-11-26,Urras Shop,Gothenburg,Sweden,Europe,,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,60,20,"99,0","0,0","80,19","18,81",3,Game Over T-Shirt,28,Sportwear,Clothing,Clothing for Active Adults,FrisersAfrong,France,13,11,2016,Sunday,13,"376,2",primavera
2069,2016-11-13,5,9,"25,36",10626,One Liners,2016-11-26,Urras Shop,Gothenburg,Sweden,Europe,,103.0,Helen Brolin,F,2013-02-15,1,Fletcher G. Mason,Sales Representative,137000,250000.0,71,20,"663,2","0,0","537,192","126,008",1,Atles Lussekofta,15,Mens Clothes,Clothing,Fashion for Men,Bar Åkeri,Norway,13,11,2016,Sunday,13,"2520,16",primavera
